Date,FundCode,FundName,Strategy,InvestmentsMV,Cash,Receivables,Payables,AccruedMgmtFee,SharesOutstanding,TotalAssets,TotalLiabilities,NetAssets,NAVPerShare,PriorNAV,NAVChangePct,ToleranceBps,NetFlow,BreachFlag,StalePriceFlag,NegCashFlag,LargeFlowFlag,FlagCount,PrimaryException
2026-06-12,MMUS,USD Liquidity Fund,Money Market,812590857.13,24563056.46,4768336.84,4122524.79,301338.9,810000000.0,841922250.43,4423863.69,837498386.74,1.033949,1.03402,-6.9e-05,10,1959268.02,,,,,0,
2026-06-15,MMUS,USD Liquidity Fund,Money Market,812764663.35,24585670.72,4758852.13,4152264.76,307144.36,810000000.0,842109186.2,4459409.12,837649777.08,1.034136,1.033949,0.000181,10,-1466966.37,,,,,0,
2026-06-16,MMUS,USD Liquidity Fund,Money Market,812943566.24,24563823.61,4782539.55,4149113.27,312951.1,810000000.0,842289929.4,4462064.37,837827865.03,1.034355,1.034136,0.000213,10,129663.45,,,,,0,
2026-06-17,MMUS,USD Liquidity Fund,Money Market,812937988.02,24596611.9,4795407.87,4120655.83,318757.8,810000000.0,842330007.79,4439413.63,837890594.16,1.034433,1.034355,7.5e-05,10,1996818.72,,,,,0,
2026-06-18,MMUS,USD Liquidity Fund,Money Market,813122125.99,24647990.7,4778752.3,4114908.36,324565.82,810000000.0,842548868.99,4439474.18,838109394.81,1.034703,1.034433,0.000261,10,-456505.36,,,,,0,
2026-06-19,MMUS,USD Liquidity Fund,Money Market,813088294.53,24678661.82,4799861.41,4137433.43,330373.59,810000000.0,842566817.76,4467807.02,838099010.74,1.03469,1.034703,-1.2e-05,10,-279010.63,,,,,0,
2026-06-22,MMUS,USD Liquidity Fund,Money Market,812830799.52,24638094.59,4814026.57,4162387.07,336179.53,810000000.0,842282920.68,4498566.6,837784354.08,1.034302,1.03469,-0.000375,10,-120114.35,,,,,0,
2026-06-23,MMUS,USD Liquidity Fund,Money Market,812842763.46,24649843.58,4800935.82,4169342.23,341985.54,810000000.0,842293542.86,4511327.77,837782215.09,1.034299,1.034302,-3e-06,10,-366694.88,,,,,0,
2026-06-24,MMUS,USD Liquidity Fund,Money Market,812947828.95,24653290.79,4794461.2,4168099.01,347792.31,810000000.0,842395580.94,4515891.32,837879689.62,1.034419,1.034299,0.000116,10,324791.03,,,,,0,
2026-06-25,MMUS,USD Liquidity Fund,Money Market,812922010.37,24717486.6,4803428.6,4163162.58,353598.9,810000000.0,842442925.57,4516761.48,837926164.09,1.034477,1.034419,5.5e-05,10,1055872.85,,,,,0,
2026-06-26,MMUS,USD Liquidity Fund,Money Market,813129000.58,24738808.63,4802906.67,4171503.66,359406.97,810000000.0,842670715.88,4530910.63,838139805.25,1.034741,1.034477,0.000255,10,0.0,,,,,0,
2026-06-29,MMUS,USD Liquidity Fund,Money Market,812951100.15,24739206.43,4830024.86,4206869.76,365213.76,810000000.0,842520331.44,4572083.52,837948247.92,1.034504,1.034741,-0.000229,10,254933.24,,,,,0,
2026-06-30,MMUS,USD Liquidity Fund,Money Market,812674524.79,24708739.01,4815577.4,4195347.59,371018.58,810000000.0,842198841.2,4566366.17,837632475.03,1.034114,1.034504,-0.000377,10,338196.91,,,,,0,
